what,kind,bundleId,bundleVersion,description,time
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201197610
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201199446
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328201216103
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201218478
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201223793
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201234501
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201254567
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201264988
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201319125
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201319282
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201338270
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201346692
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328201400065
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201401537
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201403192
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201417674
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201424082
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201474741
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201474862
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201505143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201539496
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201539677
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201542250
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201549045
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328201575510
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201577075
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328201578320
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201579440
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.save",1328201588757
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201591785
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201594235
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201598476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201603152
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201609118
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201665656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201672444
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201685779
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201689262
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328201711743
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201713706
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201714919
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201778826
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201783310
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201836976
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201838125
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328201850709
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201851846
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201853718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201874722
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201876322
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201886362
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201888432
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328201897811
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201898894
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201900317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201904355
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201914927
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328201924392
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201927370
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201959197
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1328201959271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201962124
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201962737
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201968515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328201986014
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328201995098
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328202024291
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328202026636
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328202090754
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328202166086
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328202167744
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328202227087
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328202229557
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328202236002
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328202238336
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328202243194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328202253007
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203155743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203164184
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203165272
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328203167400
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328203188838
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203190309
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203222432
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328203233892
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328203243345
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328203257172
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203258868
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203326072
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328203345984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203347797
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203368296
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203371802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203372716
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328203374197
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203376620
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203436358
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328203438002
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328203463713
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203465587
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203472648
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328203473866
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203481897
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203484569
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203485064
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203498743
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203515836
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203516945
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203517319
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203521632
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.saveAll",1328203538542
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203539721
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203580194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203589339
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203590161
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203590585
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203630721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203681604
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203682277
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203684669
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203685703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203686341
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203755269
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203762377
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203762557
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203762922
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203779591
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203780381
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203781159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203823637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203875358
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203901782
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203902152
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203902549
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203903084
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203903514
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203911764
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203912827
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328203913545
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204024598
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204024963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204025367
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204072748
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204092459
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204093613
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204093960
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204108956
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204109771
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204110473
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204117172
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204154585
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204161100
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204161932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204163531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204164462
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204164892
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204175658
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204186655
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204188033
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204188411
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204210334
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204249091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204249856
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204251390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204252149
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204252308
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204256696
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204257017
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204261031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204268119
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204269107
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204269490
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204355908
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204362807
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204363459
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204364851
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204365263
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204365658
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204722009
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204725239
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204748718
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204760907
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204761389
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204761637
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204796623
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204830441
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204831327
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204833410
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204834022
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204834358
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204865936
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204872873
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204873794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204875557
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204876194
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204876592
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204899133
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204934724
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204935645
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328204936026
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205002085
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205056513
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205062079
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205084649
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205085423
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205085812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205105232
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205128500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205165271
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205177306
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205280453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205352991
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205354486
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205356234
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205356800
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205357166
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205370813
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205378741
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205379338
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205379699
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205409003
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205419278
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205419677
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205426860
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205427491
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205427841
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205433994
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205438696
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205439707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205440091
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205456947
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205461143
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205461341
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205461751
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205463707
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205475951
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205476574
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205476943
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205483454
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205522453
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205523906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205524311
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205549209
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205572571
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205574221
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205574631
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205605582
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205613982
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205614809
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205616663
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205617699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205618074
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205668391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328205677371
