what,kind,bundleId,bundleVersion,description,time
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678269227
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678278746
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328678299007
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678315426
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328678318588
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678337009
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328678348617
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678354605
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328678359666
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678383484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678384159
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678384379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678385615
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678385969
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678388742
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678391831
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678401573
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678401723
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678411014
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678412583
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678413058
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678413467
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678426030
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678426243
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678472360
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678472825
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678473264
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678476492
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678478292
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678478963
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678506801
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678507304
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678507802
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678526180
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678526345
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678532838
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678569624
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328678569649
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678573476
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678574254
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678574828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678575223
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678599946
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678602681
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678604292
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678613906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678614788
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678615640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678619535
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678619631
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328678628335
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328678632063
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678634944
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678635487
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678635957
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678641494
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678659164
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678659578
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678661272
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678661794
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678662202
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678703085
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328678703106
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678704885
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678727750
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678730243
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678731719
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678771213
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678771780
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678772183
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678780009
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678782694
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678799450
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678809759
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328678854440
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678874049
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678874631
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328678875051
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679096621
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679117694
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679329630
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328679364932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679404541
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679761954
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328679772998
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328679794829
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328679795875
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328679797876
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328679798718
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328679799337
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328679802759
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328679819179
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328679858771
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328679907979
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328679915932
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679920750
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679925942
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679927194
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679928557
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679929577
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679930796
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679930810
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679930823
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679931114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679938588
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328679938611
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679939540
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679940677
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328679942592
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679955369
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679956289
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679956712
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328679964288
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328680002148
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680058461
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680058943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680059067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680060245
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680060575
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680062879
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328680065269
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1328680073224
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328680078037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680081789
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680082391
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680082818
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680099185
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680108456
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680108788
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680109219
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680111492
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328680127607
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680170108
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680318804
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.undo",1328680323284
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680331988
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680347512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680364955
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680366712
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328680388297
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680438114
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680438622
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680439067
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680443073
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680464814
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680495683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680572310
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680591744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680615317
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680692699
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680731928
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680732544
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680732948
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680739281
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328680748136
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328680751897
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680754555
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680754984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680755391
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680827854
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680872185
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680888666
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1328680890420
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680897883
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680897993
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680991335
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680991943
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328680992379
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328681001472
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328681003329
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328681026392
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328681026683
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328681027120
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328681095010
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328681095735
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328681190926
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328681195031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328681352329
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328745753201
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328745771993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328745772037
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328745779126
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328745779233
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328745795426
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328745799214
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328745805238
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328745813744
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328745820366
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328745821532
closed,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328745838720
stopped,bundle,org.eclipse.m2e.logback.configuration,1.0.100.20110804-1717,"org.eclipse.m2e.logback.configuration",1328745870303
stopped,bundle,org.eclipse.m2e.discovery,1.0.100.20110804-1717,"org.eclipse.m2e.discovery",1328745871028
stopped,bundle,org.eclipse.m2e.refactoring,1.0.100.20110804-1717,"org.eclipse.m2e.refactoring",1328745871086
stopped,bundle,org.eclipse.m2e.editor,1.0.100.20110804-1717,"org.eclipse.m2e.editor",1328745872289
stopped,bundle,org.eclipse.m2e.editor.xml,1.0.100.20110804-1717,"org.eclipse.m2e.editor.xml",1328745872420
stopped,bundle,org.eclipse.m2e.jdt,1.0.100.20110804-1717,"org.eclipse.m2e.jdt",1328745872757
stopped,bundle,org.eclipse.m2e.launching,1.0.100.20110804-1717,"org.eclipse.m2e.launching",1328745872758
stopped,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1328745872758
stopped,bundle,org.eclipse.ui.cheatsheets,3.4.100.v20110425,"org.eclipse.ui.cheatsheets",1328745873255
stopped,bundle,org.eclipse.help.ui,3.5.101.r37_20110819,"org.eclipse.help.ui",1328745873821
stopped,bundle,org.eclipse.help.webapp,3.6.0.v20110518,"org.eclipse.help.webapp",1328745873883
stopped,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1328745873883
activated,perspective,org.eclipse.jdt.ui,,"org.eclipse.jdt.ui.JavaPerspective",1328802134169
started,bundle,org.eclipse.osgi,3.7.1.R37x_v20110808-1106,"org.eclipse.osgi",1328802134169
started,bundle,org.eclipse.equinox.simpleconfigurator,1.0.200.v20110502-1955,"org.eclipse.equinox.simpleconfigurator",1328802134179
started,bundle,com.ibm.icu,4.4.2.v20110208,"com.ibm.icu",1328802134199
started,bundle,org.eclipse.compare.core,3.5.200.I20110208-0800,"org.eclipse.compare.core",1328802134209
started,bundle,org.eclipse.core.contenttype,3.4.100.v20110423-0524,"org.eclipse.core.contenttype",1328802134409
started,bundle,org.eclipse.core.databinding.observable,1.4.0.I20110222-0800,"org.eclipse.core.databinding.observable",1328802134429
started,bundle,org.eclipse.core.expressions,3.4.300.v20110228,"org.eclipse.core.expressions",1328802134429
started,bundle,org.eclipse.core.filebuffers,3.5.200.v20110505-0800,"org.eclipse.core.filebuffers",1328802134429
started,bundle,org.eclipse.core.filesystem,1.3.100.v20110423-0524,"org.eclipse.core.filesystem",1328802134439
started,bundle,org.eclipse.core.jobs,3.5.100.v20110404,"org.eclipse.core.jobs",1328802134449
started,bundle,org.eclipse.core.net,1.2.100.I20110511-0800,"org.eclipse.core.net",1328802134449
started,bundle,org.eclipse.core.resources,3.7.100.v20110510-0712,"org.eclipse.core.resources",1328802134459
started,bundle,org.eclipse.core.runtime,3.7.0.v20110110,"org.eclipse.core.runtime",1328802134469
started,bundle,org.eclipse.core.runtime.compatibility,3.2.100.v20100505,"org.eclipse.core.runtime.compatibility",1328802134479
started,bundle,org.eclipse.core.runtime.compatibility.auth,3.2.200.v20110110,"org.eclipse.core.runtime.compatibility.auth",1328802134489
started,bundle,org.eclipse.core.variables,3.2.500.v20110511,"org.eclipse.core.variables",1328802134489
started,bundle,org.eclipse.debug.core,3.7.0.v20110518,"org.eclipse.debug.core",1328802134509
started,bundle,org.eclipse.egit.core,1.1.0.201109151100-r,"org.eclipse.egit.core",1328802134519
started,bundle,org.eclipse.egit.ui,1.1.0.201109151100-r,"org.eclipse.egit.ui",1328802134539
started,bundle,org.eclipse.epp.mpc.ui,1.1.1.I20110907-0947,"org.eclipse.epp.mpc.ui",1328802134549
started,bundle,org.eclipse.epp.usagedata.gathering,1.3.1.R201106061540,"org.eclipse.epp.usagedata.gathering",1328802134549
