what,kind,bundleId,bundleVersion,description,time
java.vm.version,sysinfo,,,"20.5-b03",1328665606386
started,bundle,org.eclipse.m2e.usagedata,1.0.100.20110804-1717,"org.eclipse.m2e.usagedata",1328665606508
started,bundle,org.eclipse.epp.usagedata.ui,1.3.1.R201106061540,"org.eclipse.epp.usagedata.ui",1328665607584
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328665609613
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328665693681
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328665700024
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328665744853
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328665761999
started,bundle,org.eclipse.wb.core.lib,1.1.0.r37x201109091012,"org.eclipse.wb.core.lib",1328665771767
started,bundle,org.eclipse.wb.core,1.1.0.r37x201109091012,"org.eclipse.wb.core",1328665771846
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328665772028
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328665772213
started,bundle,org.eclipse.jdt.junit,3.7.0.v20110505-0800,"org.eclipse.jdt.junit",1328665782776
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328665823429
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328665944661
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666159894
started,bundle,org.eclipse.mylyn.ide.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.ide.ui",1328666255236
started,bundle,org.eclipse.mylyn.java.ui,3.6.0.v20110608-1400,"org.eclipse.mylyn.java.ui",1328666255721
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666266993
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666416011
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666449645
executed,command,org.eclipse.ui.workbench.texteditor,3.7.0.v20110505-0800,"org.eclipse.ui.edit.text.showInformation",1328666449667
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666456072
started,bundle,org.eclipse.compare,3.5.201.R37x_v20110817-0800,"org.eclipse.compare",1328666491284
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.cut",1328666522106
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1328666527012
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666553125
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666655047
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666733965
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666737029
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666809763
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666827556
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666846267
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666852976
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666871580
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666873036
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666881887
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666928726
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666961522
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666979330
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666981581
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328666988914
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328667034753
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328667063285
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328667131483
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328667153961
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328667177563
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328667180299
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328667212700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328667222522
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328667245523
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328667259977
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328667260130
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328667324807
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328667337886
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328667357971
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328667358171
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328667358300
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328667482700
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328667514512
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328667615576
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328667616765
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328667619233
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328667621442
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328667669740
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328667670761
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1328667672533
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328667672634
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1328667672650
activated,view,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.PackageExplorer",1328667674039
